room_id,img_url
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/nb4meenw7w6yn51o.webp
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/26c235f47pcoh5lz.webp
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/912soit6svp9qa3p.webp
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/e6h4p6tyjh035gur.webp
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/kvvp8y81wbvha3a2.webp
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/rrd01ezkdqhqeqzj.webp
38,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Terrace Suite/5eh6jorenlbpkza2.webp
39,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Terrace Suite/3binafyvkisvciix.webp
39,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Terrace Suite/cs9yly51t61imws2.webp
39,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Terrace Suite/wfh379sda51b6vz4.webp
39,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Terrace Suite/h34sm7okqul24v9v.webp
39,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Terrace Suite/g8q7dtkaim3eclv8.webp
40,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Premium Terrace Suite/z25hcdf3nv08efsm.webp
40,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Premium Terrace Suite/3ippgaofm5w6jumb.webp
40,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Premium Terrace Suite/wotufhbfs0bu0rxe.webp
40,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Premium Terrace Suite/6zysak2uli368fyz.webp
40,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Premium Terrace Suite/qfolxtb7u63cwpzs.webp
41,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Premium Terrace Suite/jtu9u4qaxv9mpg13.webp
41,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Premium Terrace Suite/ulczh3g8yuzv8ejk.webp
41,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Premium Terrace Suite/vllrw4l0m9lk7lj7.webp
41,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Premium Terrace Suite/x8dsvcxi091gej30.webp
41,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Family Premium Terrace Suite/bh9yewzpu5b10nbk.webp
42,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Orchid Premium Exclusive Suite/r15zqf0o9fge1mpl.webp
42,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Orchid Premium Exclusive Suite/yyqxbofubrlgzwqi.webp
42,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Orchid Premium Exclusive Suite/mwew8760eopjlpcc.webp
42,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Orchid Premium Exclusive Suite/z16xzki4ngohp60x.webp
42,https://minio.fares.vn/mixivivu-dev/tour/orchid-premium-cruises-ha-long-bay/Phòng Orchid Premium Exclusive Suite/1n07izdv0ztncln5.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/j714hrlsjvwlpwen.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/m8ti4v6bhxppirvg.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/02a2um3vlvtgd9lw.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/5w8woy0hlhlgrn4d.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/vdbvxmm4qqbzqkg0.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/jwq1u4e28df772a2.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/mfs4iw41li6w36qx.webp
43,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand có ban công riêng/by9oi4kv34eprsy7.webp
44,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Executive có ban công riêng/a98ahsqizqcgxg4x.webp
44,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Executive có ban công riêng/x1vpnyjhvfgwih0f.webp
44,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Executive có ban công riêng/q4b05nykrwjpzldj.webp
45,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand Suite có ban công riêng/bix4tchnru06g5p6.webp
45,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand Suite có ban công riêng/0yhkj0pn0lfj7rmp.webp
45,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand Suite có ban công riêng/znd0yzo0x75wvi07.webp
45,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand Suite có ban công riêng/4jtd4qc17l80f79n.webp
45,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand Suite có ban công riêng/f2rvb2ksmxzk6czd.webp
45,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Grand Suite có ban công riêng/zpyewyv0j2kvsec5.webp
46,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Captain Grand Suite có ban công riêng/zbf00gz7tfdcmzvt.webp
46,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Captain Grand Suite có ban công riêng/yeug0zlrvxpoe82t.webp
46,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Captain Grand Suite có ban công riêng/3upquzjjhwowhm97.webp
46,https://minio.fares.vn/mixivivu-dev/tour/paradise-grand-cruise-lan-ha-bay/Phòng Captain Grand Suite có ban công riêng/oejeesvqtmhnycj0.webp
47,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Suite Junior có ban công riêng/seh8gotqmhhspt15.webp
47,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Suite Junior có ban công riêng/4x05yigxos2rzvta.webp
47,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Suite Junior có ban công riêng/2iaxrthbh9hf6e1f.webp
47,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Suite Junior có ban công riêng/geoeqwgtpr98qcqv.webp
47,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Suite Junior có ban công riêng/j2rak8ppkrmk598a.webp
48,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Senior Suite có ban công riêng/3i1wbbql6rtenitw.webp
48,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Senior Suite có ban công riêng/9dd2deplfwml5n8g.webp
48,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Senior Suite có ban công riêng/eeg2iaqhm5chiy95.webp
48,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Senior Suite có ban công riêng/rpmbcbyetuyf6wiw.webp
49,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Regal Terrace có sân hiên/ix2sd76u4gtg96um.webp
49,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Regal Terrace có sân hiên/anohg8hmehuij3zp.webp
49,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Regal Terrace có sân hiên/u5z43h6k22m7qf5e.webp
49,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Regal Terrace có sân hiên/vvv216v9x8gc7zup.webp
49,https://minio.fares.vn/mixivivu-dev/tour/genesis-luxury-regal-cruises/Phòng Regal Terrace có sân hiên/y971b7s9mgrr6tpe.webp
50,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Deluxe có ban công riêng/99ocxvxo552xiwke.webp
50,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Deluxe có ban công riêng/8m3wggt9nhv49mmj.webp
50,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Deluxe có ban công riêng/47abrmwqbqfmuv3l.webp
51,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Premium có ban công riêng/4kvgnoumjzrj4vq7.webp
51,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Premium có ban công riêng/oqhrfoync3yxwdo7.webp
51,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Premium có ban công riêng/hp7o4uxj2kl58ame.webp
51,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Premium có ban công riêng/a750hvtivf6zfu11.webp
52,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Ambassador Suite/sttkg9wez1smpsxo.webp
52,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Ambassador Suite/962whssj8ksa137p.webp
52,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Ambassador Suite/iw8nk3dhve6tpfu1.webp
52,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Ambassador Suite/dk7thgpmmpvkeu8b.webp
53,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Captain Suite/twlr31wavp5xsav3.webp
53,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Captain Suite/wqj1cew6hg73topg.webp
53,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Captain Suite/ne5rpamndxy0blb5.webp
53,https://minio.fares.vn/mixivivu-dev/tour/president-cruises-halong/Phòng Captain Suite/vi4140cbjngun0hr.webp
54,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Deluxe/irfk27jm6oeh2sx8.webp
54,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Deluxe/5bg5vyo6g1j6ml4p.webp
54,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Deluxe/g4749ya8mnefx4k7.webp
55,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Suite/58syzv1ipbha62p5.webp
55,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Suite/k9qk2kjebsrzjyqj.webp
56,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Royal Suite /0e5yn8e5qcjoo6kd.webp
56,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Royal Suite /dfgznqxmagy0322u.webp
56,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Royal Suite /mta7tikcg9470hdr.webp
56,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Royal Suite /yovu470q71oa5xj4.webp
56,https://minio.fares.vn/mixivivu-dev/tour/halong-glory-legend-cruise/Phòng Royal Suite /04kapw4q0q884eok.webp
57,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Junior có ban công riêng/6gv4dkyqbi5rlijf.jpg
58,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Senior có ban công riêng/hetzejww40kkq5lv.jpg
58,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Senior có ban công riêng/0h3u96uf36sbzh36.jpg
59,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Executive có hiên tắm nắng riêng/1mrfyp9ltr2cn3xs.jpg
59,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Executive có hiên tắm nắng riêng/c543lzvix13mhf76.jpg
59,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Executive có hiên tắm nắng riêng/gd8scstogdv37j50.jpg
59,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Executive có hiên tắm nắng riêng/5ynv2u19na5iohm6.jpg
59,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng Executive có hiên tắm nắng riêng/bclynd0ep5paz8ky.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/m62yyyf0l6gzbxwe.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/z5aung02w2go48qp.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/wowipo96b5nswrif.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/m8gpfxrif69saohs.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/j13lhbihij8sgama.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/03p47ig0goemlpkw.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/1v3yay79tl7bappz.jpg
60,https://minio.fares.vn/mixivivu-dev/tour/stellar-of-the-seas-cruise/Phòng President có hiên tắm nắng riêng/ld01cw53kbrrnmub.jpg
61,https://minio.fares.vn/mixivivu-dev/tour/renea-cruises-halong/Phòng Deluxe giường đôi/helwfuj33rdyxwy1.webp
61,https://minio.fares.vn/mixivivu-dev/tour/renea-cruises-halong/Phòng Deluxe giường đôi/o548m9oxzvtkrad6.webp
61,https://minio.fares.vn/mixivivu-dev/tour/renea-cruises-halong/Phòng Deluxe giường đôi/auiwqehqop8sdt5p.webp
62,https://minio.fares.vn/mixivivu-dev/tour/renea-cruises-halong/Phòng Deluxe 02 giường đơn/2vitg3t3s1o5n07u.webp
62,https://minio.fares.vn/mixivivu-dev/tour/renea-cruises-halong/Phòng Deluxe 02 giường đơn/kjt3f1fcglit92cd.webp
62,https://minio.fares.vn/mixivivu-dev/tour/renea-cruises-halong/Phòng Deluxe 02 giường đơn/x4mgdm635ca9r2sq.webp
63,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Suite /klas5f2s94a117xc.jpg
63,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Suite /cs8h914tlr1xy0lf.jpg
63,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Suite /vr770xostqvoyvty.jpg
63,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Suite /je97qpuguvrlkce2.jpg
63,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Suite /1fu9pz4qtmxj8b3d.jpg
64,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Premium Suite/c7iijf3usmwrm849.jpg
64,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Premium Suite/ooczlaquaeveqz00.jpg
64,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Junior Premium Suite/b20t9w691p7357sv.jpg
65,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Suite  /6dq2v1oei5uhqlgr.jpg
65,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Suite  /ct4ideldxb46us2q.jpg
65,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Suite  /4oetdob05stlk0jd.jpg
65,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Suite  /mcwkpzqkrnf5xj0q.jpg
65,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Suite  /5z1h9bunf55ol2uf.jpg
66,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Premium Suite/7plkosla6zargqdd.jpg
66,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Premium Suite/7hw19m5qaht4aj2v.jpg
66,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Premium Suite/auker1pgilzx5ccd.jpg
66,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Premium Suite/q6h9en0v52tnzzm1.jpg
66,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Elite Senior Premium Suite/nzdcqhfgvcb5vo0v.jpg
67,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Executive Suite/q4mpn8b6t7w5djsv.jpg
67,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng Executive Suite/extyge859adza7xq.jpg
68,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng President Suite/qiv3tqm98oagfbdm.jpg
68,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng President Suite/z7xf9pwat61w5he4.jpg
68,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng President Suite/3smye7us533h1mys.jpg
68,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng President Suite/yeenle10ojpuibcn.jpg
68,https://minio.fares.vn/mixivivu-dev/tour/du-thuyền-elite-of-the-seas/Phòng President Suite/jcc3autgm9gr9fg3.jpg
69,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Oasis Suite/6m9tx1m6podjyubb.webp
69,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Oasis Suite/imu73dy13ixtog1y.webp
69,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Oasis Suite/j732qxrwdj6862uj.webp
69,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Oasis Suite/n2e5dsxcvxi7r36v.webp
69,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Oasis Suite/4b7msjdtc7z32yk9.webp
69,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Oasis Suite/dlbc7k33l5q0nk0a.webp
70,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Harmony Suite/qdvilfr3xjhb6e6i.webp
70,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Harmony Suite/x2sno7xctq38p1p8.webp
70,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Harmony Suite/r249dnbtwntfsngd.webp
70,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Harmony Suite/3ug6fcsd9r237sgy.webp
70,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Harmony Suite/jkmbhhyvzmhue080.webp
71,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Suite/sa4x62yfkhowc5ex.webp
71,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Suite/ido04wb6w3vsuglf.webp
71,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Suite/86rckxm4t6mzsjb0.webp
71,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Suite/7xl4u87quihmr0va.webp
72,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Terrace Suite/navc2200oz8peqor.webp
72,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Terrace Suite/t3y2o5xocyx4gjwr.webp
72,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Terrace Suite/suntu0yaf13nqgwn.webp
72,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Terrace Suite/19dffgffcjd8h6ba.webp
72,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Sky Terrace Suite/m8xf4lq9uj6p1ewo.webp
73,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng La Suite De Capella/tej3ezk00lozy9iz.webp
73,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng La Suite De Capella/oawf75pwqtbc5oxx.webp
73,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng La Suite De Capella/3z5soqc7ykgwkxui.webp
73,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng La Suite De Capella/0v9z03rwm8ehg79a.webp
73,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng La Suite De Capella/diqavdow9tj976oc.webp
73,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng La Suite De Capella/f381tx3xnzvs35ua.webp
74,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Owner Suite/pvu10j56zjze42ay.webp
74,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Owner Suite/t2gwmlnzgsoleojo.webp
74,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Owner Suite/kr03hscn061b2xpp.webp
74,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Owner Suite/xzkwjpaizcep1f4s.webp
74,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Owner Suite/3g84rmjfx4qv1oyt.webp
74,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-capella1/Phòng Owner Suite/qxhwk97jdyadvo3l.webp
75,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Suite có ban công riêng/490wu6yfwvgtwvfi.webp
75,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Suite có ban công riêng/vwvaoc47m9vf0h7u.webp
76,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Premium có ban công riêng/p10kddvbj0t1l2f0.webp
76,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Premium có ban công riêng/4k63nbjw1musxtgh.webp
76,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Premium có ban công riêng/jj1f65egc4hrcki3.webp
76,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Premium có ban công riêng/g652av1dkntbhik1.webp
77,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Exclusive có ban công riêng/jc9qwt2alacxu3ui.webp
77,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Exclusive có ban công riêng/es1ygd14nntrj8cj.webp
77,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Exclusive có ban công riêng/vkcnal56rhka2l54.webp
77,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Exclusive có ban công riêng/8knzadkjnds5jypp.webp
77,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Exclusive có ban công riêng/cafmgimuxak2m53v.webp
78,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Suite gia đình có ban công riêng/4siqkaw7u6hi5ptu.webp
78,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Suite gia đình có ban công riêng/xpersvhtaws4d87r.webp
78,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-orchid-ha-long1/Phòng Suite gia đình có ban công riêng/07u7jydk30zopitd.webp
79,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Silver Pearl có ban công riêng/gkyahxkj6unn846e.webp
79,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Silver Pearl có ban công riêng/63sdn6dibmuljxvf.webp
79,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Silver Pearl có ban công riêng/hop5n9wj9olcpjfq.webp
80,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Golden Pearl có ban công riêng/in5ttzp6nrwefn0v.webp
80,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Golden Pearl có ban công riêng/a4jo4kbpj6csaa4d.webp
80,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Golden Pearl có ban công riêng/5bco9yayr7rm2bjh.webp
81,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Onyx Pearl có ban công riêng/wkeuqmwkuyewxy90.webp
81,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Onyx Pearl có ban công riêng/1q8wyzzksgmh8g5g.webp
81,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Onyx Pearl có ban công riêng/tlgsy2ed3f11peuw.webp
81,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Onyx Pearl có ban công riêng/13v17olui94uyio8.webp
81,https://minio.fares.vn/mixivivu-dev/tour/du-thuyen-scarlet pearl1/Phòng Onyx Pearl có ban công riêng/oazqtl9mv480wa8h.webp
